"","AREA","AREA_TITLE","AREA_TYPE","PRIM_STATE","NAICS","NAICS_TITLE","I_GROUP","OWN_CODE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","PCT_TOTAL","PCT_RPT","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","HOURLY"
"1200","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4080","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","broad",134880,1.8,NA,NA,NA,NA,"19.63","40830","0.5","13.73","14.56","18.09","22.84","28.7","28560","30280","37630","47500","59700",NA,NA
"1201","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4081","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","detailed",134880,1.8,NA,NA,NA,NA,"19.63","40830","0.5","13.73","14.56","18.09","22.84","28.7","28560","30280","37630","47500","59700",NA,NA
"1202","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4110","Tool and Die Makers","broad",63630,1.7,NA,NA,NA,NA,"26.99","56150","0.4","17.739999999999998","22.46","27.41","30.5","37.130000000000003","36900","46720","57000","63430","77240",NA,NA
"1203","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4111","Tool and Die Makers","detailed",63630,1.7,NA,NA,NA,NA,"26.99","56150","0.4","17.739999999999998","22.46","27.41","30.5","37.130000000000003","36900","46720","57000","63430","77240",NA,NA
"1204","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4120","Welding, Soldering, and Brazing Workers","broad",427580,0.7,NA,NA,NA,NA,"23.04","47910","0.2","14.79","18.149999999999999","22.55","26.93","30.37","30760","37750","46910","56000","63170",NA,NA
"1205","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4121","Welders, Cutters, Solderers, and Brazers","detailed",397600,0.8,NA,NA,NA,NA,"23.21","48290","0.2","15.07","18.2","22.6","27.33","30.61","31350","37860","47010","56850","63660",NA,NA
"1206","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4122","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","detailed",29980,3.4,NA,NA,NA,NA,"20.65","42950","0.8","14.43","17.32","18.55","23.22","28.71","30010","36020","38580","48290","59720",NA,NA
"1207","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4190","Miscellaneous Metal Workers and Plastic Workers","broad",78530,1.6,NA,NA,NA,NA,"19.68","40940","0.5","13.92","14.56","18.09","22.81","28.83","28950","30280","37630","47440","59970",NA,NA
"1208","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4191","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","detailed",14540,4.2,NA,NA,NA,NA,"19.98","41560","1.1000000000000001","13.99","15.33","18.489999999999998","23.05","27.97","29110","31890","38450","47940","58180",NA,NA
"1209","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4192","Layout Workers, Metal and Plastic","detailed",6840,6.6,NA,NA,NA,NA,"25.16","52340","1.5","15.57","18.97","24.85","29.63","31.73","32380","39460","51690","61620","66000",NA,NA
"1210","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4193","Plating Machine Setters, Operators, and Tenders, Metal and Plastic","detailed",32310,2.2,NA,NA,NA,NA,"18.55","38580","0.6","13.86","14.48","17.89","22","23.77","28820","30120","37200","45760","49440",NA,NA
"1211","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4194","Tool Grinders, Filers, and Sharpeners","detailed",6100,6.1,NA,NA,NA,NA,"20.99","43660","1.7","13.95","16.510000000000002","18.48","23.55","29.19","29010","34330","38430","48980","60710",NA,NA
"1212","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-4199","Metal Workers and Plastic Workers, All Other","detailed",18740,4.4,NA,NA,NA,NA,"18.98","39480","0.9","13.86","14.46","17.78","22.08","27.97","28820","30070","36990","45920","58180",NA,NA
"1213","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-5100","Printing Workers","minor",211930,1.2,NA,NA,NA,NA,"19.55","40660","0.4","13.17","14.46","18.13","22.84","28.71","27400","30070","37710","47500","59710",NA,NA
"1214","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-5110","Printing Workers","broad",211930,1.2,NA,NA,NA,NA,"19.55","40660","0.4","13.17","14.46","18.13","22.84","28.71","27400","30070","37710","47500","59710",NA,NA
"1215","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-5111","Prepress Technicians and Workers","detailed",25840,2.5,NA,NA,NA,NA,"21.06","43800","0.8","14","16.43","20.49","23.54","29.31","29110","34180","42610","48960","60960",NA,NA
"1216","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-5112","Printing Press Operators","detailed",145290,1.2,NA,NA,NA,NA,"19.77","41120","0.4","13.41","14.5","18.16","22.91","28.76","27890","30160","37770","47640","59830",NA,NA
"1217","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-5113","Print Binding and Finishing Workers","detailed",40810,4,NA,NA,NA,NA,"17.82","37060","1.3","11.46","14.23","17.59","22.03","23.34","23840","29610","36590","45820","48550",NA,NA
"1218","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6000","Textile, Apparel, and Furnishings Workers","minor",445950,0.8,NA,NA,NA,NA,"15","31210","0.3","10.67","11.75","14.14","17.41","20.48","22190","24440","29420","36220","42590",NA,NA
"1219","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6010","Laundry and Dry-Cleaning Workers","broad",157400,1.3,NA,NA,NA,NA,"13.38","27830","0.3","9.9700000000000006","11.08","13.63","14.34","17.45","20740","23040","28350","29820","36300",NA,NA
"1220","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6011","Laundry and Dry-Cleaning Workers","detailed",157400,1.3,NA,NA,NA,NA,"13.38","27830","0.3","9.9700000000000006","11.08","13.63","14.34","17.45","20740","23040","28350","29820","36300",NA,NA
"1221","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6020","Pressers, Textile, Garment, and Related Materials","broad",26910,3.6,NA,NA,NA,NA,"13.52","28110","0.7","10.38","11.2","13.79","14.34","17.39","21580","23290","28680","29820","36160",NA,NA
"1222","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6021","Pressers, Textile, Garment, and Related Materials","detailed",26910,3.6,NA,NA,NA,NA,"13.52","28110","0.7","10.38","11.2","13.79","14.34","17.39","21580","23290","28680","29820","36160",NA,NA
"1223","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6030","Sewing Machine Operators","broad",116220,1.6,NA,NA,NA,NA,"14.85","30880","0.4","10.72","12.56","14.27","17.350000000000001","18.47","22290","26120","29690","36100","38420",NA,NA
"1224","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6031","Sewing Machine Operators","detailed",116220,1.6,NA,NA,NA,NA,"14.85","30880","0.4","10.72","12.56","14.27","17.350000000000001","18.47","22290","26120","29690","36100","38420",NA,NA
"1225","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6040","Shoe and Leather Workers","broad",9240,5.4,NA,NA,NA,NA,"15.84","32950","2.2000000000000002","10.76","13.08","14.31","17.75","22","22380","27210","29760","36920","45760",NA,NA
"1226","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6041","Shoe and Leather Workers and Repairers","detailed",5620,5.7,NA,NA,NA,NA,"16.77","34890","2.1","11.23","13.63","15.12","18.32","23.08","23360","28350","31450","38100","48010",NA,NA
"1227","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6042","Shoe Machine Operators and Tenders","detailed",3610,9.7,NA,NA,NA,NA,"14.38","29920","4.2","10.08","11.27","13.73","16.579999999999998","18.29","20970","23440","28560","34490","38030",NA,NA
"1228","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6050","Tailors, Dressmakers, and Sewers","broad",21450,6,NA,NA,NA,NA,"16.649999999999999","34630","1.5","10.65","13.25","14.99","18.23","23.56","22150","27570","31180","37920","49010",NA,NA
"1229","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6051","Sewers, Hand","detailed",4170,9.7,NA,NA,NA,NA,"15.07","31350","1.4","10.72","12.66","14.39","17.559999999999999","18.59","22290","26330","29930","36530","38660",NA,NA
"1230","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6052","Tailors, Dressmakers, and Custom Sewers","detailed",17270,7.2,NA,NA,NA,NA,"17.03","35430","1.9","10.61","13.41","15.11","18.59","27.64","22070","27900","31420","38660","57480",NA,NA
"1231","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6060","Textile Machine Setters, Operators, and Tenders","broad",56700,1.4,NA,NA,NA,NA,"15.92","33110","0.5","11.4","13.88","14.45","17.78","21.73","23710","28860","30050","36990","45190",NA,NA
"1232","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6061","Textile Bleaching and Dyeing Machine Operators and Tenders","detailed",6240,6.5,NA,NA,NA,NA,"15.36","31940","1","11.13","13.63","14.39","17.63","19.43","23140","28350","29930","36670","40420",NA,NA
"1233","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6062","Textile Cutting Machine Setters, Operators, and Tenders","detailed",11970,3,NA,NA,NA,NA,"15.91","33100","0.8","11.06","13.63","14.41","17.86","22.5","23010","28350","29960","37150","46800",NA,NA
"1234","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6063","Textile Knitting and Weaving Machine Setters, Operators, and Tenders","detailed",16330,2.4,NA,NA,NA,NA,"16.170000000000002","33640","0.7","11.4","13.96","16.34","17.87","21.86","23720","29030","33990","37170","45460",NA,NA
"1235","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6064","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","detailed",22160,1.9,NA,NA,NA,NA,"15.89","33050","0.8","12.53","13.95","14.44","17.78","19.39","26060","29020","30020","36990","40340",NA,NA
"1236","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6090","Miscellaneous Textile, Apparel, and Furnishings Workers","broad",58030,2,NA,NA,NA,NA,"18.77","39050","0.7","11.47","14.24","17.8","22.39","28.13","23860","29630","37030","46560","58500",NA,NA
"1237","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6091","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","detailed",14040,4.4,NA,NA,NA,NA,"19.52","40600","1.1000000000000001","13.96","14.78","18.05","22.81","28.61","29030","30750","37550","47440","59520",NA,NA
"1238","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6092","Fabric and Apparel Patternmakers","detailed",3220,7.3,NA,NA,NA,NA,"30.81","64070","4","14.19","18.09","28.2","38.24","50.05","29500","37630","58650","79540","104110",NA,NA
"1239","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6093","Upholsterers","detailed",28020,2.7,NA,NA,NA,NA,"18.38","38220","0.7","11.39","14.3","17.989999999999998","22.22","25.09","23700","29750","37420","46210","52190",NA,NA
"1240","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-6099","Textile, Apparel, and Furnishings Workers, All Other","detailed",12750,5.6,NA,NA,NA,NA,"15.79","32840","1.1000000000000001","11.06","13.23","14.31","17.829999999999998","22.29","22990","27520","29750","37080","46370",NA,NA
"1241","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7000","Woodworkers","minor",230400,1,NA,NA,NA,NA,"18.04","37520","0.3","11.75","14.22","17.64","21.72","23.56","24440","29580","36680","45190","49000",NA,NA
"1242","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7010","Cabinetmakers and Bench Carpenters","broad",93070,1.8,NA,NA,NA,NA,"19.27","40070","0.5","13.56","14.46","18.05","22.67","28","28200","30070","37540","47160","58250",NA,NA
"1243","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7011","Cabinetmakers and Bench Carpenters","detailed",93070,1.8,NA,NA,NA,NA,"19.27","40070","0.5","13.56","14.46","18.05","22.67","28","28200","30070","37540","47160","58250",NA,NA
"1244","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7020","Furniture Finishers","broad",16300,2.8,NA,NA,NA,NA,"17.940000000000001","37310","0.8","12.59","14.23","17.59","21.41","23.43","26200","29610","36580","44520","48730",NA,NA
"1245","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7021","Furniture Finishers","detailed",16300,2.8,NA,NA,NA,NA,"17.940000000000001","37310","0.8","12.59","14.23","17.59","21.41","23.43","26200","29610","36580","44520","48730",NA,NA
"1246","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7030","Model Makers and Patternmakers, Wood","broad",550,16,NA,NA,NA,NA,"27.19","56560","3.4","17.5","18.82","27.6","35.15","37.200000000000003","36410","39150","57410","73110","77380",NA,NA
"1247","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7031","Model Makers, Wood","detailed",340,22.3,NA,NA,NA,NA,"28.87","60040","4.5999999999999996","17.82","22.55","29.22","36.51","38.380000000000003","37070","46910","60780","75940","79830",NA,NA
"1248","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7032","Patternmakers, Wood","detailed",210,17.8,NA,NA,NA,NA,"24.53","51020","4.7","14.46","18.13","22.56","30.14","37.159999999999997","30070","37710","46920","62680","77280",NA,NA
"1249","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7040","Woodworking Machine Setters, Operators, and Tenders","broad",112560,1.2,NA,NA,NA,NA,"17.04","35450","0.3","11.42","14.07","17.23","18.34","22.76","23750","29260","35850","38140","47330",NA,NA
"1250","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7041","Sawing Machine Setters, Operators, and Tenders, Wood","detailed",45350,1.8,NA,NA,NA,NA,"16.96","35280","0.5","11.27","14","16.989999999999998","18.309999999999999","22.75","23430","29120","35340","38090","47320",NA,NA
"1251","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7042","Woodworking Machine Setters, Operators, and Tenders, Except Sawing","detailed",67210,1.9,NA,NA,NA,NA,"17.100000000000001","35560","0.4","11.52","14.13","17.350000000000001","18.36","22.76","23960","29390","36090","38190","47330",NA,NA
"1252","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7090","Miscellaneous Woodworkers","broad",7910,5.8,NA,NA,NA,NA,"17.350000000000001","36080","1.2","11.39","14","17.12","19.98","24.03","23700","29120","35610","41550","49990",NA,NA
"1253","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-7099","Woodworkers, All Other","detailed",7910,5.8,NA,NA,NA,NA,"17.350000000000001","36080","1.2","11.39","14","17.12","19.98","24.03","23700","29120","35610","41550","49990",NA,NA
"1254","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8000","Plant and System Operators","minor",280900,0.7,NA,NA,NA,NA,"31.83","66210","0.3","17.670000000000002","22.66","29.49","38.65","48.52","36750","47130","61350","80390","100920",NA,NA
"1255","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8010","Power Plant Operators, Distributors, and Dispatchers","broad",43440,1.4,NA,NA,NA,NA,"42.99","89410","0.4","23.89","36.11","45.57","49.49","60.26","49680","75120","94790","102940","125340",NA,NA
"1256","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8011","Nuclear Power Reactor Operators","detailed",4820,1.1,NA,NA,NA,NA,"53.47","111220","0.5","38.33","47.3","50.13","61.03","63.92","79720","98390","104260","126950","132960",NA,NA
"1257","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8012","Power Distributors and Dispatchers","detailed",9660,3,NA,NA,NA,NA,"45.92","95520","0.6","29.65","38.11","47.37","52.49","62.45","61670","79270","98530","109180","129900",NA,NA
"1258","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8013","Power Plant Operators","detailed",28960,1.8,NA,NA,NA,NA,"40.26","83740","0.6","23.37","30.23","38.869999999999997","48.24","53.17","48610","62890","80850","100340","110590",NA,NA
"1259","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8020","Stationary Engineers and Boiler Operators","broad",29820,2.3,NA,NA,NA,NA,"33.9","70510","0.6","21.28","23.93","30.53","38.81","48.41","44260","49760","63500","80730","100690",NA,NA
"1260","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8021","Stationary Engineers and Boiler Operators","detailed",29820,2.3,NA,NA,NA,NA,"33.9","70510","0.6","21.28","23.93","30.53","38.81","48.41","44260","49760","63500","80730","100690",NA,NA
"1261","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8030","Water and Wastewater Treatment Plant and System Operators","broad",121150,1.3,NA,NA,NA,NA,"25.15","52320","0.5","14.46","18.14","23.02","29.2","37.1","30070","37720","47880","60740","77170",NA,NA
"1262","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8031","Water and Wastewater Treatment Plant and System Operators","detailed",121150,1.3,NA,NA,NA,NA,"25.15","52320","0.5","14.46","18.14","23.02","29.2","37.1","30070","37720","47880","60740","77170",NA,NA
"1263","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8090","Miscellaneous Plant and System Operators","broad",86500,1.6,NA,NA,NA,NA,"34.880000000000003","72540","0.5","18.510000000000002","27.17","36.86","43.96","48.67","38500","56510","76670","91430","101240",NA,NA
"1264","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8091","Chemical Plant and System Operators","detailed",21740,3.4,NA,NA,NA,NA,"33.18","69020","1","18.440000000000001","23.52","33.75","39.06","48.06","38340","48920","70200","81250","99960",NA,NA
"1265","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8092","Gas Plant Operators","detailed",15110,3.7,NA,NA,NA,NA,"37.01","76970","1.2","22.82","29.53","37.43","46.25","49.72","47470","61410","77850","96200","103420",NA,NA
"1266","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8093","Petroleum Pump System Operators, Refinery Operators, and Gaugers","detailed",34230,2.7,NA,NA,NA,NA,"38.700000000000003","80500","0.5","24.66","30.94","38.24","47.13","48.94","51290","64350","79540","98030","101780",NA,NA
"1267","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-8099","Plant and System Operators, All Other","detailed",15420,3.6,NA,NA,NA,NA,"26.67","55480","1.3","14.3","18.309999999999999","24.16","32.049999999999997","38.590000000000003","29750","38070","50250","66670","80270",NA,NA
"1268","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9000","Other Production Occupations","minor",2409900,0.4,NA,NA,NA,NA,"20.11","41820","0.2","13.4","14.46","18.13","22.98","29.16","27870","30070","37710","47800","60650",NA,NA
"1269","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9010","Chemical Processing Machine Setters, Operators, and Tenders","broad",154790,1.2,NA,NA,NA,NA,"24.4","50760","0.6","14.43","17.96","22.88","29.28","37.299999999999997","30010","37350","47580","60910","77590",NA,NA
"1270","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9011","Chemical Equipment Operators and Tenders","detailed",106170,1.5,NA,NA,NA,NA,"25.22","52450","0.8","14.51","18.079999999999998","23.12","29.66","38.03","30180","37610","48090","61690","79100",NA,NA
"1271","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed",48620,2.1,NA,NA,NA,NA,"22.62","47060","0.7","14.27","17.670000000000002","22.13","26.28","31.56","29680","36750","46030","54650","65650",NA,NA
"1272","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9020","Crushing, Grinding, Polishing, Mixing, and Blending Workers","broad",155920,1.3,NA,NA,NA,NA,"20.14","41900","0.4","13.94","15.2","18.350000000000001","22.94","28.71","28990","31610","38160","47720","59720",NA,NA
"1273","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9021","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","detailed",31800,2.4,NA,NA,NA,NA,"20.57","42790","0.7","14","15.98","18.63","23.32","28.83","29120","33240","38760","48500","59970",NA,NA
"1274","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9022","Grinding and Polishing Workers, Hand","detailed",15680,5.1,NA,NA,NA,NA,"17.3","35990","1.2","11.76","14.31","17.149999999999999","18.71","22.95","24470","29750","35670","38910","47730",NA,NA
"1275","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9023","Mixing and Blending Machine Setters, Operators, and Tenders","detailed",108440,1.6,NA,NA,NA,NA,"20.43","42490","0.4","14.06","16.39","18.47","23.01","28.83","29250","34090","38420","47850","59970",NA,NA
"1276","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9030","Cutting Workers","broad",63850,1.6,NA,NA,NA,NA,"18.899999999999999","39300","0.4","13.72","14.52","18.100000000000001","22.58","23.82","28540","30200","37660","46960","49550",NA,NA
"1277","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9031","Cutters and Trimmers, Hand","detailed",7920,5.9,NA,NA,NA,NA,"16.510000000000002","34330","1.4","11.17","13.51","14.54","18.14","22.92","23240","28100","30230","37740","47680",NA,NA
"1278","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9032","Cutting and Slicing Machine Setters, Operators, and Tenders","detailed",55930,1.6,NA,NA,NA,NA,"19.23","40010","0.4","13.94","15.05","18.18","22.73","23.9","28990","31310","37810","47280","49710",NA,NA
"1279","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9040","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","broad",56570,2.1,NA,NA,NA,NA,"19.25","40050","0.4","13.89","14.56","18.100000000000001","22.81","27.2","28890","30280","37660","47430","56580",NA,NA
"1280","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9041","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","detailed",56570,2.1,NA,NA,NA,NA,"19.25","40050","0.4","13.89","14.56","18.100000000000001","22.81","27.2","28890","30280","37660","47430","56580",NA,NA
"1281","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9050","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","broad",14180,2.5,NA,NA,NA,NA,"21.11","43910","0.7","14.09","17.34","21.01","23.65","29.15","29310","36070","43710","49200","60640",NA,NA
"1282","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9051","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","detailed",14180,2.5,NA,NA,NA,NA,"21.11","43910","0.7","14.09","17.34","21.01","23.65","29.15","29310","36070","43710","49200","60640",NA,NA
"1283","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9060","Inspectors, Testers, Sorters, Samplers, and Weighers","broad",551380,0.8,NA,NA,NA,NA,"21.54","44810","0.3","13.86","15.16","18.55","23.78","30.27","28820","31540","38580","49450","62970",NA,NA
"1284","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9061","Inspectors, Testers, Sorters, Samplers, and Weighers","detailed",551380,0.8,NA,NA,NA,NA,"21.54","44810","0.3","13.86","15.16","18.55","23.78","30.27","28820","31540","38580","49450","62970",NA,NA
"1285","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9070","Jewelers and Precious Stone and Metal Workers","broad",24350,3.7,NA,NA,NA,NA,"22.64","47090","1.3","13","17.059999999999999","22.42","28.01","33.15","27030","35490","46640","58260","68960",NA,NA
"1286","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9071","Jewelers and Precious Stone and Metal Workers","detailed",24350,3.7,NA,NA,NA,NA,"22.64","47090","1.3","13","17.059999999999999","22.42","28.01","33.15","27030","35490","46640","58260","68960",NA,NA
"1287","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9080","Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians","broad",68380,2.5,NA,NA,NA,NA,"21.52","44770","1","14.05","15.99","18.79","23.55","30.16","29230","33260","39090","48980","62730",NA,NA
"1288","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9081","Dental Laboratory Technicians","detailed",34150,2.6,NA,NA,NA,NA,"22.75","47320","1","14.23","17.39","22","27.76","34.49","29600","36160","45770","57730","71740",NA,NA
"1289","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9082","Medical Appliance Technicians","detailed",15300,6.5,NA,NA,NA,NA,"22.27","46320","1.8","14.43","17.28","21.77","24.03","31.25","30010","35940","45280","49970","65000",NA,NA
"1290","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9083","Ophthalmic Laboratory Technicians","detailed",18930,4.8,NA,NA,NA,NA,"18.71","38910","1.6","13.5","14.43","17.920000000000002","22.22","27.01","28080","30010","37270","46210","56190",NA,NA
"1291","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9110","Packaging and Filling Machine Operators and Tenders","broad",358640,1.1,NA,NA,NA,NA,"17.670000000000002","36750","0.3","12","14.06","17.29","20.22","23.38","24960","29250","35960","42050","48620",NA,NA
"1292","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9111","Packaging and Filling Machine Operators and Tenders","detailed",358640,1.1,NA,NA,NA,NA,"17.670000000000002","36750","0.3","12","14.06","17.29","20.22","23.38","24960","29250","35960","42050","48620",NA,NA
"1293","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9120","Painting Workers","broad",157250,1.5,NA,NA,NA,NA,"20.9","43480","0.4","14.12","16.72","18.59","23.2","28.93","29370","34780","38670","48260","60170",NA,NA
"1294","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9123","Painting, Coating, and Decorating Workers","detailed",11850,4.5,NA,NA,NA,NA,"18.39","38250","1.1000000000000001","12.59","14.43","17.95","22.04","24.39","26190","30010","37330","45850","50720",NA,NA
"1295","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9124","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","detailed",145410,1.6,NA,NA,NA,NA,"21.11","43900","0.4","14.16","17.04","18.809999999999999","23.31","29.01","29460","35430","39130","48480","60330",NA,NA
"1296","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9140","Semiconductor Processing Technicians","broad",24020,2.2,NA,NA,NA,NA,"22.07","45910","0.6","14.34","17.350000000000001","19.170000000000002","26.88","34.74","29830","36100","39870","55910","72260",NA,NA
"1297","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9141","Semiconductor Processing Technicians","detailed",24020,2.2,NA,NA,NA,NA,"22.07","45910","0.6","14.34","17.350000000000001","19.170000000000002","26.88","34.74","29830","36100","39870","55910","72260",NA,NA
"1298","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9150","Photographic Process Workers and Processing Machine Operators","broad",5740,6.2,NA,NA,NA,NA,"19.37","40300","1.8","12.58","14.27","17.59","22.34","29.16","26170","29690","36590","46460","60650",NA,NA
"1299","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9151","Photographic Process Workers and Processing Machine Operators","detailed",5740,6.2,NA,NA,NA,NA,"19.37","40300","1.8","12.58","14.27","17.59","22.34","29.16","26170","29690","36590","46460","60650",NA,NA
"1300","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","51-9160","Computer Numerically Controlled Tool Operators and Programmers","broad",183630,1.3,NA,NA,NA,NA,"23.32","48500","0.3","14.62","18.16","22.78","28.39","30.85","30420","37770","47380","59050","64170",NA,NA
